Id,Name,TracHier__Domain__c,GPT Parent,GPT Global
0014100001anQ9KAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9LAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9MAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9NAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9OAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9PAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9QAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9RAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9SAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9TAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9UAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9VAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9WAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9XAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9YAAU,Walmart Inc.,walmart.com,,
0014100001anQ9ZAAU,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9aAAE,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9bAAE,Walmart Inc.,walmart.com,,
0014100001anQ9cAAE,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9dAAE,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9eAAE,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9fAAE,Walmart Inc.,corporate.walmart.com,,
0014100001anQ9gAAE,Walmart Inc.,corporate.walmart.com,,
0014100001anQAcAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQAdAAM," Wal-Mart Stores, Inc.",,,
0014100001anQAeAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQAfAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQAgAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQAhAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQAiAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQAjAAM," Wal-Mart Stores, Inc.",,,
0014100001anQAkAAM," Wal-Mart Stores, Inc.",,,
0014100001anQAlAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQAmAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQAnAAM,Walmart Inc.,walmart.com,,
0014100001anQAoAAM,Walmart Inc.,walmart.com,,
0014100001anQApAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQAqAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQArAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQAsAAM," Wal-Mart Stores, Inc.",,,
0014100001anQAtAAM,Walmart Inc.,walmart.com,,
0014100001anQAuAAM," Wal-Mart Stores, Inc.",,,
0014100001anQAvAAM,Walmart Inc.,walmart.com,,
0014100001anQAwAAM," Wal-Mart Stores, Inc.",,,
0014100001anQAxAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQAyAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQAzAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQB0AAM,Walmart Inc.,walmart.com,,
0014100001anQB1AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQB2AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQB3AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQB4AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQB5AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQB6AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQB7AAM," Wal-Mart Stores, Inc.",,,
0014100001anQB8AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQB9AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQBAAA2,Walmart Inc.,walmart.com,,
0014100001anQBBAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBCAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBDAA2,Walmart Inc.,walmart.com,,
0014100001anQBEAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBFAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBGAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBHAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBIAA2," Wal-Mart Stores, Inc.",,,
0014100001anQBJAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBKAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBLAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBMAA2," Wal-Mart Stores, Inc.",,,
0014100001anQBNAA2,Walmart Inc.,walmart.com,,
0014100001anQBOAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBPAA2," Wal-Mart Stores, Inc.",,,
0014100001anQBQAA2," Wal-Mart Stores, Inc.",,,
0014100001anQBRAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBSAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBTAA2,Walmart Inc.,walmart.com,,
0014100001anQBUAA2,Walmart Inc.,walmart.com,,
0014100001anQBVAA2," Wal-Mart Stores, Inc.",,,
0014100001anQBWAA2," Wal-Mart Stores, Inc.",,,
0014100001anQBXAA2,Walmart Inc.,walmart.com,,
0014100001anQBYAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBZAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQBaAAM,Walmart Inc.,walmart.com,,
0014100001anQBbAAM,Walmart Inc.,walmart.com,,
0014100001anQBcAAM," Wal-Mart Stores, Inc.",,,
0014100001anQBdAAM," Wal-Mart Stores, Inc.",,,
0014100001anQBeAAM," Wal-Mart Stores, Inc.",,,
0014100001anQBfAAM," Wal-Mart Stores, Inc.",,,
0014100001anQBgAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQBhAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQBiAAM," Wal-Mart Stores, Inc.",,,
0014100001anQBjAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQBkAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQBlAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQBmAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQBnAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQBoAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQBpAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQBqAAM," Wal-Mart Stores, Inc.",,,
0014100001anQBrAAM,Walmart Inc.,walmart.com,,
0014100001anQBsAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQBtAAM," Wal-Mart Stores, Inc.",,,
0014100001anQBuAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQBvAAM,Walmart Inc.,walmart.com,,
0014100001anQBwAAM," Wal-Mart Stores, Inc.",,,
0014100001anQBxAAM," Wal-Mart Stores, Inc.",,,
0014100001anQByAAM," Wal-Mart Stores, Inc.",,,
0014100001anQBzAAM,Walmart Inc.,walmart.com,,
0014100001anQC0AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQC1AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQC2AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQC3AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQC4AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQC5AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQC6AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQC7AAM,Walmart Inc.,walmart.com,,
0014100001anQC8AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQC9AAM," Wal-Mart Stores, Inc.",,,
0014100001anQCAAA2,Walmart Inc.,walmart.com,,
0014100001anQCBAA2," Wal-Mart Stores, Inc.",,,
0014100001anQCCAA2," Wal-Mart Stores, Inc.",,,
0014100001anQCDAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCEAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCFAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCGAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCHAA2,Walmart Inc.,walmart.com,,
0014100001anQCIAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCJAA2,Walmart Inc.,walmart.com,,
0014100001anQCKAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCLAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCMAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCNAA2," Wal-Mart Stores, Inc.",,,
0014100001anQCOAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCPAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCQAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCRAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCSAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCTAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCUAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCVAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCWAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCXAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCYAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQCZAA2,Walmart Inc.,walmart.com,,
0014100001anQCaAAM," Wal-Mart Stores, Inc.",,,
0014100001anQCbAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCcAAM,Walmart Inc.,walmart.com,,
0014100001anQCdAAM," Wal-Mart Stores, Inc.",,,
0014100001anQCeAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCfAAM,Walmart Inc.,walmart.com,,
0014100001anQCgAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQChAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCiAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCjAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCkAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQClAAM," Wal-Mart Stores, Inc.",,,
0014100001anQCmAAM," Wal-Mart Stores, Inc.",,,
0014100001anQCnAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCoAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCpAAM,Walmart Inc.,walmart.com,,
0014100001anQCqAAM," Wal-Mart Stores, Inc.",,,
0014100001anQCrAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCsAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCtAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCuAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCvAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCwAAM," Wal-Mart Stores, Inc.",,,
0014100001anQCxAAM," Wal-Mart Stores, Inc.",,,
0014100001anQCyAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQCzAAM,Walmart Inc.,walmart.com,,
0014100001anQD0AAM,Walmart Inc.,walmart.com,,
0014100001anQD1AAM," Wal-Mart Stores, Inc.",,,
0014100001anQD2AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQD3AAM," Wal-Mart Stores, Inc.",,,
0014100001anQD4AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQD5AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQD6AAM," Wal-Mart Stores, Inc.",,,
0014100001anQD7AAM," Wal-Mart Stores, Inc.",,,
0014100001anQD8AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQD9AAM,Walmart Inc.,walmart.com,,
0014100001anQDAAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDBAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDCAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDDAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDEAA2,Walmart Inc.,walmart.com,,
0014100001anQDFAA2,Walmart Inc.,walmart.com,,
0014100001anQDGAA2,Walmart Inc.,walmart.com,,
0014100001anQDHAA2,Walmart Inc.,walmart.com,,
0014100001anQDIAA2,Walmart Inc.,walmart.com,,
0014100001anQDJAA2," Wal-Mart Stores, Inc.",,,
0014100001anQDKAA2," Wal-Mart Stores, Inc.",,,
0014100001anQDLAA2," Wal-Mart Stores, Inc.",,,
0014100001anQDMAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDNAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDOAA2,Walmart Inc.,walmart.com,,
0014100001anQDPAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDQAA2," Wal-Mart Stores, Inc.",,,
0014100001anQDRAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDSAA2,Walmart Inc.,walmart.com,,
0014100001anQDTAA2,Walmart Inc.,walmart.com,,
0014100001anQDUAA2,Walmart Inc.,walmart.com,,
0014100001anQDVAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDWAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDXAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDYAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDZAA2,Walmart Inc.,corporate.walmart.com,,
0014100001anQDaAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQDbAAM,Walmart Inc.,walmart.com,,
0014100001anQDcAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQDdAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQDeAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQDfAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQDgAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQDhAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQDiAAM," Wal-Mart Stores, Inc.",,,
0014100001anQDjAAM,Walmart Inc.,walmart.com,,
0014100001anQDkAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQDlAAM,Walmart Inc.,walmart.com,,
0014100001anQDmAAM,Walmart Inc.,walmart.com,,
0014100001anQDnAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQDoAAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQDpAAM," Wal-Mart Stores, Inc.",,,
0014100001anQDqAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQDrAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQDsAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQDtAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQDuAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQDvAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQDwAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQDxAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQDyAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQDzAAM,Audit Team,samsclub.com,,
0014100001anQE0AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQE1AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQE2AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQE3AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQE4AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQE5AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQE6AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQE7AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQE8AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQE9AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEAAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEBAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQECAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEDAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEEAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEFAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEGAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEHAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEIAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEJAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEKAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQELAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEMAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQENAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEOAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEPAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEQAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQERAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQESAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQETAA2," Sam's West, Inc.",samsclub.com,,
0014100001anQEUAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEVAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEWAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEXAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEYAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEZAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQEaAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEbAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEcAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEdAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEeAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEfAAM,"Sam's West, Inc.",integratedmarketingcommunications.net,,
0014100001anQEgAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEhAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEiAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEjAAM," Sam's West, Inc.",samsclub.com,,
0014100001anQEkAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQElAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEmAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEnAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEoAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEpAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEqAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQErAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEsAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEtAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEuAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEvAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEwAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQExAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEyAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQEzAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQF0AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQF1AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQF2AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQF3AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQF4AAM," Sam's West, Inc.",,,
0014100001anQF5AAM," Sam's West, Inc.",,,
0014100001anQF6AAM," Sam's West, Inc.",,,
0014100001anQF7AAM," Sam's West, Inc.",,,
0014100001anQF8AAM," Sam's West, Inc.",,,
0014100001anQF9AAM," Sam's West, Inc.",,,
0014100001anQFAAA2," Sam's West, Inc.",,,
0014100001anQFBAA2," Sam's West, Inc.",,,
0014100001anQFCAA2," Sam's West, Inc.",,,
0014100001anQFDAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFEAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFFAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFGAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFHAA2," Sam's West, Inc.",,,
0014100001anQFIAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFJAA2," Sam's West, Inc.",,,
0014100001anQFKAA2," Sam's West, Inc.",,,
0014100001anQFLAA2," Sam's West, Inc.",,,
0014100001anQFMAA2," Sam's West, Inc.",,,
0014100001anQFNAA2," Sam's West, Inc.",,,
0014100001anQFOAA2," Sam's West, Inc.",,,
0014100001anQFPAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFQAA2," Sam's West, Inc.",,,
0014100001anQFRAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFSAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFTAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFUAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFVAA2," Sam's West, Inc.",,,
0014100001anQFWAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFXAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFYAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFZAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQFaAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFbAAM," Sam's West, Inc.",,,
0014100001anQFcAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFdAAM," Sam's West, Inc.",,,
0014100001anQFeAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFfAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFgAAM," Sam's West, Inc.",,,
0014100001anQFhAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFiAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFjAAM," Sam's West, Inc.",,,
0014100001anQFkAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFlAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFmAAM,DC 4977,walmart.com,,
0014100001anQFnAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFoAAM," Sam's West, Inc.",walmart.com,,
0014100001anQFpAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFqAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFrAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFsAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFtAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFuAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFvAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFwAAM," Sam's West, Inc.",walmart.com,,
0014100001anQFxAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFyAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQFzAAM,"Sam's West, Inc.",walmart.com,,
0014100001anQG0AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQG1AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQG2AAM," Sam's West, Inc.",,,
0014100001anQG3AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQG4AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQG5AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQG6AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQG7AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQG8AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQG9AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGAAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQGBAA2," Sam's West, Inc.",,,
0014100001anQGCAA2," Sam's West, Inc.",,,
0014100001anQGDAA2," Sam's West, Inc.",,,
0014100001anQGEAA2," Sam's West, Inc.",,,
0014100001anQGFAA2," Sam's West, Inc.",,,
0014100001anQGGAA2," Sam's West, Inc.",,,
0014100001anQGHAA2," Sam's West, Inc.",,,
0014100001anQGIAA2," Sam's West, Inc.",,,
0014100001anQGJAA2," Sam's West, Inc.",,,
0014100001anQGKAA2," Sam's West, Inc.",,,
0014100001anQGLAA2," Sam's West, Inc.",,,
0014100001anQGMAA2," Sam's West, Inc.",,,
0014100001anQGNAA2," Sam's West, Inc.",,,
0014100001anQGOAA2," Sam's West, Inc.",,,
0014100001anQGPAA2," Sam's West, Inc.",,,
0014100001anQGQAA2," Sam's West, Inc.",,,
0014100001anQGRAA2," Sam's West, Inc.",,,
0014100001anQGSAA2," Sam's West, Inc.",,,
0014100001anQGTAA2," Sam's West, Inc.",,,
0014100001anQGUAA2," Sam's West, Inc.",,,
0014100001anQGVAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQGWAA2,"Sam's West, Inc.",samsclub.com,,
0014100001anQGXAA2," Sam's West, Inc.",,,
0014100001anQGYAA2," Sam's West, Inc.",,,
0014100001anQGZAA2," Sam's West, Inc.",,,
0014100001anQGaAAM," Sam's West, Inc.",,,
0014100001anQGbAAM," Sam's West, Inc.",,,
0014100001anQGcAAM," Sam's West, Inc.",,,
0014100001anQGdAAM," Sam's West, Inc.",,,
0014100001anQGeAAM," Sam's West, Inc.",,,
0014100001anQGfAAM," Sam's West, Inc.",,,
0014100001anQGgAAM," Sam's West, Inc.",,,
0014100001anQGhAAM," Sam's West, Inc.",,,
0014100001anQGiAAM," Sam's West, Inc.",,,
0014100001anQGjAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGkAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGlAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGmAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGnAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGoAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGpAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGqAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGrAAM," Sam's West, Inc.",,,
0014100001anQGsAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGtAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGuAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGvAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGwAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGxAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGyAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQGzAAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQH0AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQH1AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQH2AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQH3AAM,"Sam's West, Inc.",samsclub.com,,
0014100001anQH4AAM,Walmart Inc.,walmart.com,,
0014100001anQH5AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQH6AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQH7AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQH8AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQH9AAM,Walmart Inc.,corporate.walmart.com,,
0014100001anQHAAA2,Walmart Inc.,corporate.walmart.com,,
